CC.Course_Number,CC.Section_Number,CC.TermID,CC.Expression,CC.StudentID
922,6,3302,"10-11(B,D,F,H)",788
1171,12,3302,12-13(D),788
1050,6,3301,"8-9(A,E)",789
106,14,3300,"12-13(B,D,F,H)",789
330,5,3300,"2-3(B,D,F,H)",789
719,10,3302,"8-9(A,C,E,G)",789
1170,7,3301,8-9(C),789
225,1,3300,"4-5(A,C,E,G)",789
408,7,3300,"8-9(B,D,F,H)",789
981,31,3301,"6(A,C,E,G)",789
982,22,3301,"5(B,D,F,H)",789
Junior HR,2,3300,1(A-H),789
606,1,3300,"2-3(A,C,E,G)",789
510,1,3300,"10-11(A,C,E)",789
510L,1,3300,10-11(G),789
983,31,3302,"6(A,C,E,G)",789
1171,6,3302,6-7(F),789
984,22,3302,"5(B,D,F,H)",789
1024,1,3301,"12-13(B,D,F,H)",790
1170,99,3301,"14(A,C,E,G)",790
254,1,3300,"6-7(A,C,E,G)",790
512,1,3300,"2-4(F,H)",790
520,2,3300,"2-3(A,C,E,G)",790
981,22,3301,"5(A,C,E,G)",790
983,22,3302,"5(A,C,E,G)",790
1026,1,3302,"12-13(B,D,F,H)",790
106,11,3300,"10-11(B,D,F,H)",790
1171,13,3302,"14(A,C,E,G)",790
335,3,3300,"10-11(A,C,E,G)",790
413,2,3300,"6-7(B,D,F,H)",790
512L,1,3300,"2-4(B,D)",790
608,3,3300,"12-13(A,C,E,G)",790
840,1,3300,"8(A-H) 9(A,C,E,G)",790
982,42,3301,"9(B,D,F,H)",790
984,42,3302,"9(B,D,F,H)",790
Junior HR,3,3300,1(A-H),790
806,2,3300,"14(B,D,F,H)",790
983,32,3302,"7(A,C,E,G)",791
557,2,3302,"4-5(B,D,F,H)",791
922,1,3301,"6-7(B,D,F,H)",791
982,22,3301,"5(B,D,F,H)",791
408,1,3300,"2-3(A,C,E,G)",791
606,7,3300,"8-9(B,D,F,H)",791
981,32,3301,"7(A,C,E,G)",791
984,31,3302,"6(B,D,F,H)",791
216,4,3300,"12-13(A,C,E,G)",791
1171,10,3302,10-11(F),791
106,14,3300,"12-13(B,D,F,H)",791
330,5,3300,"2-3(B,D,F,H)",791
514,2,3300,"8-9(A,C,E,G)",791
Junior HR,4,3300,1(A-H),791
1170,3,3301,4-5(C),791
1170,6,3301,6-7(F),792
335,4,3300,"4-5(B,D,F,H)",792
545,1,3300,"2-3(A,C,E,G)",792
840,1,3300,"8(A-H) 9(A,C,E,G)",792
981,32,3301,"7(A,C,E,G)",792
984,42,3302,"9(B,D,F,H)",792
106,12,3300,"12-13(B,D,F,H)",792
1171,6,3302,6-7(F),792
216,2,3300,"4-5(A,C,E,G)",792
486,1,3300,"2-3(B,D,F,H)",792
606,5,3300,"12-13(A,C,E,G)",792
806,2,3300,"14(B,D,F,H)",792
841,1,3300,"10-11(B,D,F,H)",792
982,42,3301,"9(B,D,F,H)",792
983,32,3302,"7(A,C,E,G)",792
Junior HR,5,3300,1(A-H),792
330,5,3300,"2-3(B,D,F,H)",796
606,5,3300,"12-13(A,C,E,G)",796
1171,5,3302,6-7(E),796
510,2,3300,"8-9(A,E,G)",796
510L,2,3300,8-9(C),796
981,52,3301,"11(A,C,E,G)",796
983,52,3302,"11(A,C,E,G)",796
106,13,3300,"6-7(B,D,F,H)",796
982,42,3301,"9(B,D,F,H)",796
984,42,3302,"9(B,D,F,H)",796
1060,1,3301,"6-7(C,G)",796
1170,5,3301,6-7(E),796
847,1,3300,"14(B,D,F,H)",796
221,1,3300,"4-5(A,C,E,G)",796
493,1,3300,"10-11(B,D,F,H)",796
Junior HR,6,3300,1(A-H),796
927,1,3300,"14(B,D,F,H)",796
1171,6,3302,6-7(F),797
411,2,3300,"2-3(B,D,F,H)",797
608,3,3300,"12-13(A,C,E,G)",797
840,1,3300,"8(A-H) 9(A,C,E,G)",797
983,31,3302,"6(A,C,E,G)",797
106,2,3300,"4-5(A,C,E,G)",797
1170,10,3301,10-11(F),797
254,2,3300,"10-11(A,C,E,G)",797
335,5,3300,"12-13(B,D,F,H)",797
520,2,3300,"2-3(A,C,E,G)",797
806,1,3300,"14(A,C,E,G)",797
981,32,3301,"7(A,C,E,G)",797
982,42,3301,"9(B,D,F,H)",797
984,42,3302,"9(B,D,F,H)",797
719,5,3301,"4-5(B,D,F,H)",797
Junior HR,7,3300,1(A-H),797
1030,2,3301,"4-5(B,D,F,H)",799
1170,3,3301,4-5(C),799
216,7,3300,"10-11(B,D,F,H)",799
411,1,3300,"12-13(A,C,E,G)",799
606,3,3300,"8-9(A,C,E,G)",799
981,31,3301,"6(A,C,E,G)",799
983,31,3302,"6(A,C,E,G)",799
106,1,3300,"2-3(A,C,E,G)",799
1094,2,3302,"4-5(B,D,F,H)",799
1171,3,3302,4-5(C),799
226,3,3300,"2-3(B,D,F,H)",799
330,3,3300,"6-7(B,D,F,H)",799
520,5,3300,"12-13(B,D,F,H)",799
806,1,3300,"14(A,C,E,G)",799
850,1,3300,"10-11(A,C,E,G)",799
982,42,3301,"9(B,D,F,H)",799
984,42,3302,"9(B,D,F,H)",799
Junior HR,8,3300,1(A-H),799
216,8,3300,"12-13(B,D,F,H)",800
1092,2,3301,"6-7(A,C,E,G)",800
1171,9,3302,10-11(E),800
408,7,3300,"8-9(B,D,F,H)",800
608,4,3300,"2-3(B,D,F,H)",800
982,51,3301,"10(B,D,F,H)",800
984,51,3302,"10(B,D,F,H)",800
106,2,3300,"4-5(A,C,E,G)",800
1170,9,3301,10-11(E),800
330,6,3300,"12-13(A,C,E,G)",800
514,1,3300,"2-3(A,C,E,G)",800
746,2,3302,"6-7(B,D,F,H)",800
981,42,3301,"9(A,C,E,G)",800
983,41,3302,"8(A,C,E,G)",800
Junior HR,9,3300,1(A-H),800
1170,8,3301,8-9(D),801
221,2,3300,"2-3(B,D,F,H)",801
510,3,3300,"4-5(C,E,G)",801
606,9,3300,"12-13(B,D,F,H)",801
981,52,3301,"11(A,C,E,G)",801
983,51,3302,"10(A,C,E,G)",801
1024,2,3301,"10-11(B,D,F,H)",801
106,5,3300,"12-13(A,C,E,G)",801
1171,5,3302,6-7(E),801
330,7,3300,"4-5(B,D,F,H)",801
408,3,3300,"8-9(A,C,E,G)",801
510L,3,3300,4-5(A),801
718,8,3302,"10-11(B,D,F,H)",801
719,8,3302,"8-9(B,D,F,H)",801
982,31,3301,"6(B,D,F,H)",801
984,31,3302,"6(B,D,F,H)",801
Junior HR,10,3300,1(A-H),801
106,7,3300,"2-3(B,D,F,H)",804
1170,6,3301,6-7(F),804
1171,6,3302,6-7(F),804
216,5,3300,"4-5(B,D,F,H)",804
225,2,3300,"6-7(A,C,E,G)",804
408,4,3300,"12-13(A,C,E,G)",804
608,6,3300,"10-11(B,D,F,H)",804
982,42,3301,"9(B,D,F,H)",804
984,42,3302,"9(B,D,F,H)",804
335,5,3300,"12-13(B,D,F,H)",804
380,1,3301,"4-5(A,C,E,G)",804
514,1,3300,"2-3(A,C,E,G)",804
840,1,3300,"8(A-H) 9(A,C,E,G)",804
981,52,3301,"11(A,C,E,G)",804
983,51,3302,"10(A,C,E,G)",804
Junior HR,1,3300,1(A-H),804
806,1,3300,"14(A,C,E,G)",804
922,1,3301,"6-7(B,D,F,H)",807
981,32,3301,"7(A,C,E,G)",807
510,2,3300,"8-9(A,E,G)",807
510L,2,3300,8-9(C),807
1170,9,3301,10-11(E),807
983,32,3302,"7(A,C,E,G)",807
1171,9,3302,10-11(E),807
330,1,3300,"2-3(A,C,E,G)",807
719,8,3302,"8-9(B,D,F,H)",807
982,42,3301,"9(B,D,F,H)",807
984,31,3302,"6(B,D,F,H)",807
106,8,3300,"4-5(B,D,F,H)",807
216,2,3300,"4-5(A,C,E,G)",807
408,4,3300,"12-13(A,C,E,G)",807
606,8,3300,"10-11(B,D,F,H)",807
Junior HR,4,3300,1(A-H),807
1170,7,3301,8-9(C),808
226,2,3300,"12-13(A,C,E,G)",808
514,1,3300,"2-3(A,C,E,G)",808
806,2,3300,"14(B,D,F,H)",808
982,52,3301,"11(B,D,F,H)",808
984,52,3302,"11(B,D,F,H)",808
1032,1,3300,"8-9(B,D,F,H)",808
106,2,3300,"4-5(A,C,E,G)",808
1171,7,3302,8-9(C),808
335,5,3300,"12-13(B,D,F,H)",808
413,2,3300,"6-7(B,D,F,H)",808
608,4,3300,"2-3(B,D,F,H)",808
850,1,3300,"10-11(A,C,E,G)",808
981,32,3301,"7(A,C,E,G)",808
983,32,3302,"7(A,C,E,G)",808
Junior HR,3,3300,1(A-H),808
927,1,3300,"14(B,D,F,H)",808
650,1,3300,"10-11(A,C,E,G)",811
427,1,3300,"4-5(B,D,F,H)",811
382,1,3300,"12-13(A,C,E,G)",811
806,2,3300,"14(B,D,F,H)",811
Junior HR,4,3300,1(A-H),811
106,3,3300,"6-7(A,C,E,G)",811
1170,10,3301,10-11(F),811
1171,10,3302,10-11(F),811
335,5,3300,"12-13(B,D,F,H)",811
981,41,3301,"8(A,C,E,G)",811
982,31,3301,"6(B,D,F,H)",811
983,41,3302,"8(A,C,E,G)",811
984,31,3302,"6(B,D,F,H)",811
608,4,3300,"2-3(B,D,F,H)",811
216,2,3300,"4-5(A,C,E,G)",811
520,3,3300,"8-9(B,D,F,H)",811
927,1,3300,"14(B,D,F,H)",811
408,3,3300,"8-9(A,C,E,G)",816
608,4,3300,"2-3(B,D,F,H)",816
983,32,3302,"7(A,C,E,G)",816
1050,4,3302,"8-9(D,H)",816
510,5,3300,"2-3(C,E,G)",816
510L,5,3300,2-3(A),816
714,3,3301,"8-9(B,D,F,H)",816
981,32,3301,"7(A,C,E,G)",816
Junior HR,5,3300,1(A-H),816
982,31,3301,"6(B,D,F,H)",816
1170,12,3301,12-13(D),816
106,5,3300,"12-13(A,C,E,G)",816
216,2,3300,"4-5(A,C,E,G)",816
330,8,3300,"10-11(B,D,F,H)",816
719,6,3302,"4-5(B,D,F,H)",816
984,31,3302,"6(B,D,F,H)",816
1171,9,3302,10-11(E),816
984,22,3302,"5(B,D,F,H)",817
982,42,3301,"9(B,D,F,H)",817
106,9,3300,"6-7(B,D,F,H)",817
216,8,3300,"12-13(B,D,F,H)",817
408,5,3300,"2-3(B,D,F,H)",817
606,5,3300,"12-13(A,C,E,G)",817
981,32,3301,"7(A,C,E,G)",817
330,4,3300,"8-9(A,C,E,G)",817
540,1,3300,"4-5(A,C,E,G)",817
557,1,3301,"4-5(B,D,F,H)",817
719,8,3302,"8-9(B,D,F,H)",817
983,31,3302,"6(A,C,E,G)",817
Junior HR,6,3300,1(A-H),817
1199,87,3300,"10-11(B,D,F,H)",817
1170,1,3301,2-3(E),817
1171,1,3302,2-3(E),817
927,1,3300,"14(B,D,F,H)",817
1170,9,3301,10-11(E),820
1171,9,3302,10-11(E),820
411,2,3300,"2-3(B,D,F,H)",820
520,2,3300,"2-3(A,C,E,G)",820
606,5,3300,"12-13(A,C,E,G)",820
106,4,3300,"8-9(A,C,E,G)",820
982,32,3301,"7(B,D,F,H)",820
1032,1,3300,"8-9(B,D,F,H)",820
1092,4,3302,"6-7(A,C,E,G)",820
225,5,3300,"4-5(B,D,F,H)",820
981,22,3301,"5(A,C,E,G)",820
983,22,3302,"5(A,C,E,G)",820
984,32,3302,"7(B,D,F,H)",820
Junior HR,7,3300,1(A-H),820
330,8,3300,"10-11(B,D,F,H)",820
106,5,3300,"12-13(A,C,E,G)",822
1171,6,3302,6-7(F),822
408,7,3300,"8-9(B,D,F,H)",822
510L,8,3300,12-13(D),822
719,10,3302,"8-9(A,C,E,G)",822
982,51,3301,"10(B,D,F,H)",822
225,3,3300,"10-11(A,C,E,G)",822
330,7,3300,"4-5(B,D,F,H)",822
510,8,3300,"12-13(B,F,H)",822
606,2,3300,"4-5(A,C,E,G)",822
981,41,3301,"8(A,C,E,G)",822
983,32,3302,"7(A,C,E,G)",822
984,51,3302,"10(B,D,F,H)",822
Junior HR,8,3300,1(A-H),822
922,1,3301,"6-7(B,D,F,H)",822
1170,5,3301,6-7(E),822
927,1,3300,"14(B,D,F,H)",822
520,4,3300,"10-11(B,D,F,H)",824
106,1,3300,"2-3(A,C,E,G)",824
252,2,3300,"10-11(A,C,E,G)",824
982,41,3301,"8(B,D,F,H)",824
984,41,3302,"8(B,D,F,H)",824
1170,7,3301,8-9(C),824
1171,7,3302,8-9(C),824
981,32,3301,"7(A,C,E,G)",824
983,32,3302,"7(A,C,E,G)",824
676,1,3300,"2-3(B,D,F,H)",824
856,2,3300,"14(B,D,F,H)",824
330,2,3300,"4-5(A,C,E,G)",824
427,1,3300,"4-5(B,D,F,H)",824
608,3,3300,"12-13(A,C,E,G)",824
746,2,3302,"6-7(B,D,F,H)",824
854,1,3300,"14(A,C,E,G)",824
Junior HR,9,3300,1(A-H),824
608,5,3300,"4-5(B,D,F,H)",826
1092,4,3302,"6-7(A,C,E,G)",826
226,4,3300,"10-11(B,D,F,H)",826
486,1,3300,"2-3(B,D,F,H)",826
530L,1,3300,"2-4(A,C)",826
981,32,3301,"7(A,C,E,G)",826
984,32,3302,"7(B,D,F,H)",826
106,12,3300,"12-13(B,D,F,H)",826
1170,8,3301,8-9(D),826
1171,8,3302,8-9(D),826
335,3,3300,"10-11(A,C,E,G)",826
520,1,3300,"12-13(A,C,E,G)",826
530,1,3300,"2-4(E,G)",826
982,32,3301,"7(B,D,F,H)",826
983,22,3302,"5(A,C,E,G)",826
Junior HR,1,3300,1(A-H),826
922,6,3302,"10-11(B,D,F,H)",828
984,32,3302,"7(B,D,F,H)",828
106,14,3300,"12-13(B,D,F,H)",828
216,5,3300,"4-5(B,D,F,H)",828
411,4,3300,"6-7(A,C,E,G)",828
982,52,3301,"11(B,D,F,H)",828
1170,11,3301,12-13(C),828
1171,1,3302,2-3(E),828
330,2,3300,"4-5(A,C,E,G)",828
545,2,3300,"2-3(B,D,F,H)",828
606,4,3300,"10-11(A,C,E,G)",828
981,41,3301,"8(A,C,E,G)",828
983,41,3302,"8(A,C,E,G)",828
Junior HR,1,3300,1(A-H),828
1050,4,3302,"8-9(D,H)",828
927,1,3300,"14(B,D,F,H)",828
1171,6,3302,6-7(F),829
608,2,3300,"8-9(A,C,E,G)",829
820,2,3300,"2-3(B,D,F,H)",829
982,32,3301,"7(B,D,F,H)",829
1170,5,3301,6-7(E),829
254,3,3300,"4-5(B,D,F,H)",829
335,1,3300,"4-5(A,C,E,G)",829
520,4,3300,"10-11(B,D,F,H)",829
719,7,3301,"8-9(B,D,F,H)",829
806,2,3300,"14(B,D,F,H)",829
981,51,3301,"10(A,C,E,G)",829
983,51,3302,"10(A,C,E,G)",829
984,41,3302,"8(B,D,F,H)",829
Junior HR,2,3300,1(A-H),829
106,6,3300,"12-13(A,C,E,G)",829
408,1,3300,"2-3(A,C,E,G)",829
106,10,3300,"8-9(B,D,F,H)",830
1171,2,3302,2-3(F),830
408,3,3300,"8-9(A,C,E,G)",830
545,1,3300,"2-3(A,C,E,G)",830
719,4,3302,"10-11(A,C,E,G)",830
885,1,3301,"4-5(A,C,E,G)",830
981,51,3301,"10(A,C,E,G)",830
982,31,3301,"6(B,D,F,H)",830
983,22,3302,"5(A,C,E,G)",830
984,31,3302,"6(B,D,F,H)",830
1170,2,3301,2-3(F),830
225,6,3300,"10-11(B,D,F,H)",830
330,9,3300,"12-13(B,D,F,H)",830
514,3,3300,"12-13(A,C,E,G)",830
606,6,3300,"4-5(B,D,F,H)",830
Junior HR,3,3300,1(A-H),830
982,31,3301,"6(B,D,F,H)",831
984,31,3302,"6(B,D,F,H)",831
106,8,3300,"4-5(B,D,F,H)",831
1170,3,3301,4-5(C),831
1171,3,3302,4-5(C),831
226,2,3300,"12-13(A,C,E,G)",831
412,3,3300,"8-9(A,C,E,G)",831
608,1,3300,"2-3(A,C,E,G)",831
981,31,3301,"6(A,C,E,G)",831
983,51,3302,"10(A,C,E,G)",831
330,9,3300,"12-13(B,D,F,H)",831
520,4,3300,"10-11(B,D,F,H)",831
718,3,3301,"2-3(B,D,F,H)",831
Junior HR,4,3300,1(A-H),831
1050,4,3302,"8-9(D,H)",831
1170,3,3301,4-5(C),836
852,2,3300,"10-11(B,D,F,H)",836
1171,3,3302,4-5(C),836
225,5,3300,"4-5(B,D,F,H)",836
510,5,3300,"2-3(C,E,G)",836
606,5,3300,"12-13(A,C,E,G)",836
330,4,3300,"8-9(A,C,E,G)",836
408,5,3300,"2-3(B,D,F,H)",836
510L,5,3300,2-3(A),836
981,31,3301,"6(A,C,E,G)",836
983,51,3302,"10(A,C,E,G)",836
Junior HR,5,3300,1(A-H),836
106,10,3300,"8-9(B,D,F,H)",836
982,31,3301,"6(B,D,F,H)",836
984,32,3302,"7(B,D,F,H)",836
1171,7,3302,8-9(C),839
350,1,3301,"8-9(A,C,E,G)",839
216,3,3300,"10-11(A,C,E,G)",839
1170,1,3301,2-3(E),839
1089,2,3300,"14(B,D,F,H)",839
335,1,3300,"4-5(A,C,E,G)",839
511,3,3300,"12-13(D,F,H)",839
608,5,3300,"4-5(B,D,F,H)",839
983,32,3302,"7(A,C,E,G)",839
106,6,3300,"12-13(A,C,E,G)",839
1061,1,3300,"2-3(B,D,F,H)",839
411,3,3300,"8-9(B,D,F,H)",839
511L,3,3300,12-13(B),839
981,32,3301,"7(A,C,E,G)",839
982,51,3301,"10(B,D,F,H)",839
984,51,3302,"10(B,D,F,H)",839
Junior HR,6,3300,1(A-H),839
927,1,3300,"14(B,D,F,H)",839
606,4,3300,"10-11(A,C,E,G)",840
981,41,3301,"8(A,C,E,G)",840
983,41,3302,"8(A,C,E,G)",840
1170,10,3301,10-11(F),840
1171,10,3302,10-11(F),840
982,22,3301,"5(B,D,F,H)",840
984,22,3302,"5(B,D,F,H)",840
1050,5,3301,"6-7(D,H)",840
330,9,3300,"12-13(B,D,F,H)",840
510L,5,3300,2-3(A),840
880,7,3302,"6-7(A,C,E,G)",840
106,10,3300,"8-9(B,D,F,H)",840
221,1,3300,"4-5(A,C,E,G)",840
408,5,3300,"2-3(B,D,F,H)",840
510,5,3300,"2-3(C,E,G)",840
Junior HR,7,3300,1(A-H),840
927,1,3300,"14(B,D,F,H)",840
510,8,3300,"12-13(B,F,H)",844
510L,8,3300,12-13(D),844
1171,7,3302,8-9(C),844
981,51,3301,"10(A,C,E,G)",844
983,51,3302,"10(A,C,E,G)",844
1170,7,3301,8-9(C),844
1093,2,3302,"4-5(A,C,E,G)",844
408,1,3300,"2-3(A,C,E,G)",844
982,42,3301,"9(B,D,F,H)",844
984,41,3302,"8(B,D,F,H)",844
1031,2,3302,"4-5(B,D,F,H)",844
106,3,3300,"6-7(A,C,E,G)",844
216,7,3300,"10-11(B,D,F,H)",844
330,5,3300,"2-3(B,D,F,H)",844
606,5,3300,"12-13(A,C,E,G)",844
Junior HR,8,3300,1(A-H),844
216,1,3300,"2-3(A,C,E,G)",845
608,5,3300,"4-5(B,D,F,H)",845
885,1,3301,"4-5(A,C,E,G)",845
330,8,3300,"10-11(B,D,F,H)",845
540,4,3300,"12-13(B,D,F,H)",845
983,42,3302,"9(A,C,E,G)",845
106,6,3300,"12-13(A,C,E,G)",845
485,1,3300,"6-7(A,C,E,G)",845
981,42,3301,"9(A,C,E,G)",845
982,31,3301,"6(B,D,F,H)",845
984,32,3302,"7(B,D,F,H)",845
Junior HR,9,3300,1(A-H),845
225,7,3300,"8-9(B,D,F,H)",845
1170,2,3301,2-3(F),845
1171,2,3302,2-3(F),845
719,7,3301,"8-9(B,D,F,H)",847
1170,10,3301,10-11(F),847
606,2,3300,"4-5(A,C,E,G)",847
106,12,3300,"12-13(B,D,F,H)",847
412,3,3300,"8-9(A,C,E,G)",847
718,8,3302,"10-11(B,D,F,H)",847
983,31,3302,"6(A,C,E,G)",847
330,5,3300,"2-3(B,D,F,H)",847
514,3,3300,"12-13(A,C,E,G)",847
981,31,3301,"6(A,C,E,G)",847
1171,9,3302,10-11(E),847
216,5,3300,"4-5(B,D,F,H)",847
742,2,3302,"6-7(B,D,F,H)",847
982,31,3301,"6(B,D,F,H)",847
984,41,3302,"8(B,D,F,H)",847
Junior HR,10,3300,1(A-H),847
330,1,3300,"2-3(A,C,E,G)",854
106,10,3300,"8-9(B,D,F,H)",854
1170,3,3301,4-5(C),854
226,4,3300,"10-11(B,D,F,H)",854
485,1,3300,"6-7(A,C,E,G)",854
608,3,3300,"12-13(A,C,E,G)",854
981,51,3301,"10(A,C,E,G)",854
984,32,3302,"7(B,D,F,H)",854
1171,3,3302,4-5(C),854
514,4,3300,"2-3(B,D,F,H)",854
558,2,3302,"8-9(A,C,E,G)",854
719,9,3301,"8-9(A,C,E,G)",854
982,32,3301,"7(B,D,F,H)",854
983,51,3302,"10(A,C,E,G)",854
Junior HR,1,3300,1(A-H),854
606,2,3300,"4-5(A,C,E,G)",855
1170,10,3301,10-11(F),855
982,41,3301,"8(B,D,F,H)",855
1060,2,3302,"10-11(D,H)",855
225,3,3300,"10-11(A,C,E,G)",855
408,4,3300,"12-13(A,C,E,G)",855
106,7,3300,"2-3(B,D,F,H)",855
1171,10,3302,10-11(F),855
330,3,3300,"6-7(B,D,F,H)",855
540,4,3300,"12-13(B,D,F,H)",855
557,1,3301,"4-5(B,D,F,H)",855
981,31,3301,"6(A,C,E,G)",855
983,32,3302,"7(A,C,E,G)",855
984,42,3302,"9(B,D,F,H)",855
Junior HR,2,3300,1(A-H),855
1031,1,3302,"4-5(A,C,E,G)",856
252,3,3300,"4-5(B,D,F,H)",856
1030,1,3301,"4-5(A,C,E,G)",856
106,10,3300,"8-9(B,D,F,H)",856
430,1,3300,"10-11(A,C,E,G)",856
981,41,3301,"8(A,C,E,G)",856
983,41,3302,"8(A,C,E,G)",856
1170,1,3301,2-3(E),856
1171,5,3302,6-7(E),856
330,5,3300,"2-3(B,D,F,H)",856
520,1,3300,"12-13(A,C,E,G)",856
608,7,3300,"12-13(B,D,F,H)",856
982,32,3301,"7(B,D,F,H)",856
984,32,3302,"7(B,D,F,H)",856
Junior HR,3,3300,1(A-H),856
927,1,3300,"14(B,D,F,H)",856
330,9,3300,"12-13(B,D,F,H)",859
514,1,3300,"2-3(A,C,E,G)",859
1170,10,3301,10-11(F),859
1171,10,3302,10-11(F),859
606,5,3300,"12-13(A,C,E,G)",859
982,32,3301,"7(B,D,F,H)",859
984,32,3302,"7(B,D,F,H)",859
216,5,3300,"4-5(B,D,F,H)",859
426,1,3300,"8-9(B,D,F,H)",859
106,3,3300,"6-7(A,C,E,G)",859
380,9,3301,"8-9(A,C,E,G)",859
719,10,3302,"8-9(A,C,E,G)",859
981,22,3301,"5(A,C,E,G)",859
983,22,3302,"5(A,C,E,G)",859
Junior HR,4,3300,1(A-H),859
1170,12,3301,12-13(D),862
1179,55,3300,"10(A-B,D-E,H) 11(A,D-F,H)",862
407,3,3300,"2-3(B,D,F,H)",862
511L,2,3300,4-5(H),862
982,31,3301,"6(B,D,F,H)",862
984,31,3302,"6(B,D,F,H)",862
1032,1,3300,"8-9(B,D,F,H)",862
106,1,3300,"2-3(A,C,E,G)",862
1171,12,3302,12-13(D),862
216,4,3300,"12-13(A,C,E,G)",862
330,4,3300,"8-9(A,C,E,G)",862
511,2,3300,"4-5(B,D,F)",862
606,2,3300,"4-5(A,C,E,G)",862
981,32,3301,"7(A,C,E,G)",862
983,32,3302,"7(A,C,E,G)",862
Junior HR,6,3300,1(A-H),862
719,9,3301,"8-9(A,C,E,G)",864
606,4,3300,"10-11(A,C,E,G)",864
983,41,3302,"8(A,C,E,G)",864
1170,11,3301,12-13(C),864
1171,11,3302,12-13(C),864
106,8,3300,"4-5(B,D,F,H)",864
408,7,3300,"8-9(B,D,F,H)",864
510L,6,3300,10-11(H),864
981,32,3301,"7(A,C,E,G)",864
984,32,3302,"7(B,D,F,H)",864
221,2,3300,"2-3(B,D,F,H)",864
330,2,3300,"4-5(A,C,E,G)",864
510,6,3300,"10-11(B,D,F)",864
718,5,3301,"2-3(A,C,E,G)",864
880,7,3302,"6-7(A,C,E,G)",864
982,32,3301,"7(B,D,F,H)",864
Junior HR,7,3300,1(A-H),864
608,3,3300,"12-13(A,C,E,G)",866
106,9,3300,"6-7(B,D,F,H)",866
408,3,3300,"8-9(A,C,E,G)",866
545,3,3300,"10-11(B,D,F,H)",866
982,22,3301,"5(B,D,F,H)",866
984,22,3302,"5(B,D,F,H)",866
1050,4,3302,"8-9(D,H)",866
330,2,3300,"4-5(A,C,E,G)",866
514,4,3300,"2-3(B,D,F,H)",866
981,32,3301,"7(A,C,E,G)",866
Junior HR,10,3300,1(A-H),866
216,3,3300,"10-11(A,C,E,G)",866
983,32,3302,"7(A,C,E,G)",866
1170,12,3301,12-13(D),866
1171,13,3302,"14(A,C,E,G)",866
408,8,3300,"12-13(B,D,F,H)",870
510,3,3300,"4-5(C,E,G)",870
510L,3,3300,4-5(A),870
719,10,3302,"8-9(A,C,E,G)",870
983,31,3302,"6(A,C,E,G)",870
330,6,3300,"12-13(A,C,E,G)",870
106,8,3300,"4-5(B,D,F,H)",870
1070,1,3301,"8-9(A,E)",870
606,7,3300,"8-9(B,D,F,H)",870
Junior HR,1,3300,1(A-H),870
1060,1,3301,"6-7(C,G)",870
1170,1,3301,2-3(E),870
1171,1,3302,2-3(E),870
216,6,3300,"6-7(B,D,F,H)",870
982,51,3301,"10(B,D,F,H)",870
984,51,3302,"10(B,D,F,H)",870
981,51,3301,"10(A,C,E,G)",870
225,7,3300,"8-9(B,D,F,H)",876
511,2,3300,"4-5(B,D,F)",876
511L,2,3300,4-5(H),876
885,1,3301,"4-5(A,C,E,G)",876
106,1,3300,"2-3(A,C,E,G)",876
216,4,3300,"12-13(A,C,E,G)",876
330,9,3300,"12-13(B,D,F,H)",876
411,2,3300,"2-3(B,D,F,H)",876
606,3,3300,"8-9(A,C,E,G)",876
981,51,3301,"10(A,C,E,G)",876
983,32,3302,"7(A,C,E,G)",876
982,31,3301,"6(B,D,F,H)",876
984,31,3302,"6(B,D,F,H)",876
1170,10,3301,10-11(F),876
1171,10,3302,10-11(F),876
Junior HR,2,3300,1(A-H),876
927,1,3300,"14(B,D,F,H)",876
411,2,3300,"2-3(B,D,F,H)",878
1170,5,3301,6-7(E),878
252,2,3300,"10-11(A,C,E,G)",878
520,5,3300,"12-13(B,D,F,H)",878
606,2,3300,"4-5(A,C,E,G)",878
982,52,3301,"11(B,D,F,H)",878
984,52,3302,"11(B,D,F,H)",878
106,9,3300,"6-7(B,D,F,H)",878
1171,5,3302,6-7(E),878
330,6,3300,"12-13(A,C,E,G)",878
545,1,3300,"2-3(A,C,E,G)",878
719,6,3302,"4-5(B,D,F,H)",878
981,42,3301,"9(A,C,E,G)",878
983,42,3302,"9(A,C,E,G)",878
Junior HR,6,3300,1(A-H),878
216,2,3300,"4-5(A,C,E,G)",885
608,5,3300,"4-5(B,D,F,H)",885
650,2,3300,"6-7(B,D,F,H)",885
806,2,3300,"14(B,D,F,H)",885
982,52,3301,"11(B,D,F,H)",885
983,41,3302,"8(A,C,E,G)",885
984,52,3302,"11(B,D,F,H)",885
411,4,3300,"6-7(A,C,E,G)",885
106,10,3300,"8-9(B,D,F,H)",885
1171,1,3302,2-3(E),885
225,3,3300,"10-11(A,C,E,G)",885
335,5,3300,"12-13(B,D,F,H)",885
520,1,3300,"12-13(A,C,E,G)",885
981,41,3301,"8(A,C,E,G)",885
1170,1,3301,2-3(E),885
Junior HR,4,3300,1(A-H),885
927,1,3300,"14(B,D,F,H)",885
982,32,3301,"7(B,D,F,H)",887
984,32,3302,"7(B,D,F,H)",887
216,7,3300,"10-11(B,D,F,H)",887
1171,12,3302,12-13(D),887
514,2,3300,"8-9(A,C,E,G)",887
608,1,3300,"2-3(A,C,E,G)",887
106,6,3300,"12-13(A,C,E,G)",887
